Open Time (UTC),Close Time (UTC),Symbol,Open Price,Close Price,Total Size,Closed PNL,Exchange fee paid,Funding fee paid,Realised PNL,ROI
2024-11-25 5:33,2024-11-25 6:25,GOATUSDT USDT-Margin,0.8707,0.86065252,476,-4.78260000 USDT,0.49447428 USDT,0.00000000 USDT,-5.27707428 USDT,-6.28%
2024-11-25 5:07,2024-11-25 6:25,GRASSUSDT USDT-Margin,2.6077256,2.597712,125,-1.25170000 USDT,0.39040782 USDT,0.00000000 USDT,-1.64210782 USDT,-2.48%
2024-11-25 6:19,2024-11-25 6:25,JTOUSDT USDT-Margin,3.7922,3.7779,68,-0.97240000 USDT,0.30886008 USDT,0.00000000 USDT,-1.28126008 USDT,-1.97%
2024-11-25 6:09,2024-11-25 6:19,XTZUSDT USDT-Margin,1.379,1.367,334.9,-4.01880000 USDT,0.55178124 USDT,0.00000000 USDT,-4.57058124 USDT,-8.80%
2024-11-25 6:02,2024-11-25 6:19,GALAUSDT USDT-Margin,0.03838,0.03821,6582,-1.11894000 USDT,0.30246923 USDT,0.00000000 USDT,-1.42140923 USDT,-2.79%
2024-11-23 5:39,2024-11-25 2:50,KSMUSDT USDT-Margin,24.59,31.54608696,16.1,111.99300000 USDT,0.54227460 USDT,-4.76709300 USDT,116.21781840 USDT,164.44%
2024-11-24 21:42,2024-11-25 2:49,XTZUSDT USDT-Margin,1.406,1.318,342.9,-30.17520000 USDT,0.56043576 USDT,0.04841748 USDT,-30.78405324 USDT,-38.86%
2024-11-24 22:08,2024-11-25 2:49,DYMUSDT USDT-Margin,2.559,2.266,9.00E+01,-26.37000000 USDT,0.26055000 USDT,0.02195100 USDT,-26.65250100 USDT,-57.16%
2024-11-25 1:08,2024-11-25 2:00,SUPERUSDT USDT-Margin,1.3587,1.3357,217,-4.99100000 USDT,0.35081088 USDT,0.00000000 USDT,-5.34181088 USDT,-9.01%
2024-11-24 20:24,2024-11-25 1:07,BIGTIMEUSDT USDT-Margin,0.1597,0.1592,1793,-0.89650000 USDT,0.34307262 USDT,0.02953071 USDT,-1.26910333 USDT,-3.51%
2024-11-24 20:34,2024-11-25 1:07,GALAUSDT USDT-Margin,0.03645,0.03722,6899,5.31223000 USDT,0.30494960 USDT,0.02725795 USDT,4.98002245 USDT,9.87%
2024-11-24 22:08,2024-11-25 1:07,GOATUSDT USDT-Margin,0.841,0.8237,481,-8.32130000 USDT,0.48043242 USDT,0.04050020 USDT,-8.84223262 USDT,-17.33%
2024-11-24 20:37,2024-11-25 1:07,MAVIAUSDT USDT-Margin,2.001,1.934,130.5,-8.74350000 USDT,0.30811050 USDT,0.02791395 USDT,-9.07952445 USDT,-17.25%
2024-11-23 21:45,2024-11-24 19:19,DYMUSDT USDT-Margin,2.082,2.344,96,25.15200000 USDT,0.15500160 USDT,0.08593030 USDT,24.91106810 USDT,61.87%
2024-11-23 21:45,2024-11-24 19:17,GRASSUSDT USDT-Margin,2.42013413,2.4044,167,-2.62760000 USDT,0.48341832 USDT,0.05764838 USDT,-3.16866670 USDT,-3.88%
2024-11-24 18:47,2024-11-24 19:17,BIGTIMEUSDT USDT-Margin,0.1606,0.1579,2432,-6.56640000 USDT,0.46475520 USDT,0.00000000 USDT,-7.03115520 USDT,-8.86%
2024-11-23 6:06,2024-11-24 11:07,ENAUSDT USDT-Margin,0.622,0.609,574,-7.46200000 USDT,0.42395640 USDT,0.17908809 USDT,-8.06504449 USDT,-103.31%
2024-11-23 15:24,2024-11-23 20:14,DYMUSDT USDT-Margin,1.98588235,1.977,204,-1.81200000 USDT,0.48505680 USDT,0.02504880 USDT,-2.32210560 USDT,-2.82%
2024-11-23 18:56,2024-11-23 19:55,HBARUSDT USDT-Margin,0.1568,0.15586319,2745,-2.57154000 USDT,0.51495628 USDT,0.00000000 USDT,-3.08649628 USDT,-3.57%
2024-11-23 15:12,2024-11-23 18:31,HBARUSDT USDT-Margin,0.15505,0.15291,2165,-4.63310000 USDT,0.40004004 USDT,0.09350548 USDT,-5.12664552 USDT,-7.57%
2024-11-23 15:36,2024-11-23 18:31,CRVUSDT USDT-Margin,0.514,0.513,849.3,-0.84930000 USDT,0.52333866 USDT,0.04441839 USDT,-1.41705705 USDT,-1.29%
2024-11-23 15:26,2024-11-23 17:06,SCRTUSDT USDT-Margin,0.5348,0.5019,388,-12.76520000 USDT,0.24134376 USDT,0.02100632 USDT,-13.02755008 USDT,-24.90%
2024-11-23 15:40,2024-11-23 17:06,1000 CATUSDT USDT-Margin,0.0536,0.0486,4769,-23.84500000 USDT,0.29243508 USDT,0.02540923 USDT,-24.16284431 USDT,-46.50%
2024-11-23 4:03,2024-11-23 16:16,DOGEUSDT USDT-Margin,0.44718,0.44643,724,-0.54300000 USDT,0.38818418 USDT,0.46633769 USDT,-1.39752187 USDT,-4.18%
2024-11-23 3:45,2024-11-23 15:40,1000 FLOKIUSDT USDT-Margin,0.2525575,0.26069923,1672,13.61298000 USDT,0.30376109 USDT,0.04572408 USDT,13.26349483 USDT,15.52%
2024-11-23 14:54,2024-11-23 15:35,MOODENGUSDT USDT-Margin,0.41662,0.40918774,495,-3.67897000 USDT,0.24526490 USDT,0.00000000 USDT,-3.92423490 USDT,-9.37%
2024-11-23 15:01,2024-11-23 15:19,DYMUSDT USDT-Margin,2,1.986,118,-1.65200000 USDT,0.28220880 USDT,0.00000000 USDT,-1.93420880 USDT,-4.87%
2024-11-23 14:54,2024-11-23 15:19,GOATUSDT USDT-Margin,0.9177,0.9167,308,-0.30800000 USDT,0.33899712 USDT,0.00000000 USDT,-0.64699712 USDT,-1.79%
2024-11-23 14:53,2024-11-23 15:11,PNUTUSDT USDT-Margin,1.28435,1.25664,233,-6.45643000 USDT,0.35523040 USDT,0.00000000 USDT,-6.81166040 USDT,-13.32%
2024-11-23 15:00,2024-11-23 15:11,TIAUSDT USDT-Margin,6.64651613,6.573,31,-2.27900000 USDT,0.24588300 USDT,0.00000000 USDT,-2.52488300 USDT,-5.97%
2024-11-23 5:42,2024-11-23 14:53,ALGOUSDT USDT-Margin,0.3117,0.3013,1172.6,-12.19504000 USDT,0.43128228 USDT,0.08984157 USDT,-12.71616385 USDT,-13.78%
2024-11-23 14:48,2024-11-23 14:53,MOODENGUSDT USDT-Margin,0.41567,0.41303,622,-1.64208000 USDT,0.30927084 USDT,0.00000000 USDT,-1.95135084 USDT,-3.70%
2024-11-23 3:40,2024-11-23 7:34,PNUTUSDT USDT-Margin,1.20065,1.19652,256,-1.05728000 USDT,0.36820531 USDT,0.00000000 USDT,-1.42548531 USDT,-2.75%
2024-11-23 5:19,2024-11-23 5:42,MOODENGUSDT USDT-Margin,0.41709627,0.40778,946,-8.81319000 USDT,0.35244065 USDT,0.00000000 USDT,-9.16563065 USDT,-9.14%
2024-11-23 5:22,2024-11-23 5:38,UNIUSDT USDT-Margin,10.262,10.19,39.95,-2.87640000 USDT,0.28525099 USDT,0.00000000 USDT,-3.16165099 USDT,-3.07%
2024-11-23 4:31,2024-11-23 4:48,1000 BONKUSDT USDT-Margin,0.051002,0.050267,4.66E+03,-3.42510000 USDT,0.16431346 USDT,0.00000000 USDT,-3.58941346 USDT,-7.44%
2024-11-21 18:27,2024-11-23 4:11,XRPUSDT USDT-Margin,1.195,1.50016421,401.7,122.58446200 USDT,0.64958848 USDT,1.63240835 USDT,120.30246517 USDT,459.06%
2024-11-23 3:49,2024-11-23 4:10,ASTRUSDT USDT-Margin,0.06923,0.06909,6955,-0.97370000 USDT,0.57720936 USDT,0.00000000 USDT,-1.55090936 USDT,-1.60%
2024-11-23 3:50,2024-11-23 4:09,KSMUSDT USDT-Margin,24.16,24.11,14.8,-0.74000000 USDT,0.42863760 USDT,0.00000000 USDT,-1.16863760 USDT,-1.94%
2024-11-23 3:31,2024-11-23 3:45,DOGEUSDT USDT-Margin,0.43192046,0.42803,1326,-5.15875000 USDT,0.68417659 USDT,0.00000000 USDT,-5.84292659 USDT,-5.07%
2024-11-23 3:33,2024-11-23 3:44,1000 BONKUSDT USDT-Margin,0.048534,0.048352,9946,-1.81017200 USDT,0.57817689 USDT,0.00000000 USDT,-2.38834889 USDT,-2.46%
2024-11-23 3:24,2024-11-23 3:37,PNUTUSDT USDT-Margin,1.18589,1.18239577,284,-0.99236000 USDT,0.23515952 USDT,0.00000000 USDT,-1.22751952 USDT,-2.17%
2024-11-23 3:32,2024-11-23 3:35,1000 SHIBUSDT USDT-Margin,0.027774,0.027612,1.72E+04,-2.78802000 USDT,0.33292057 USDT,0.00000000 USDT,-3.12094057 USDT,-2.59%
2024-11-22 16:14,2024-11-23 3:31,HBARUSDT USDT-Margin,0.13283,0.1489437,2242,36.12692000 USDT,0.37904198 USDT,0.03293050 USDT,35.71494752 USDT,71.19%
2024-11-22 14:19,2024-11-23 3:09,CRVUSDT USDT-Margin,0.431,0.456,525.4,13.13500000 USDT,0.27961788 USDT,0.04833680 USDT,12.80704532 USDT,27.88%
2024-11-23 0:39,2024-11-23 3:07,KSMUSDT USDT-Margin,24.30808511,24,18.8,-5.79200000 USDT,0.54491520 USDT,0.00000000 USDT,-6.33691520 USDT,-8.18%
2024-11-22 18:46,2024-11-23 3:07,GRASSUSDT USDT-Margin,2.058,2.10445787,197,9.15220000 USDT,0.42305952 USDT,0.02989280 USDT,8.69924768 USDT,12.61%
2024-11-23 0:31,2024-11-23 2:35,ADAUSDT USDT-Margin,1.08835091,1.0885,502.66,0.07494200 USDT,0.65652953 USDT,0.00000000 USDT,-0.58158753 USDT,-0.73%
2024-11-22 23:19,2024-11-23 0:46,PNUTUSDT USDT-Margin,1.13023,1.12022,269,-2.69269000 USDT,0.36322263 USDT,0.03038651 USDT,-3.08629914 USDT,-6.03%
2024-11-22 23:47,2024-11-23 0:46,GOATUSDT USDT-Margin,0.8906,0.8937,247,0.76570000 USDT,0.26443326 USDT,0.02205463 USDT,0.47921211 USDT,3.21%
2024-11-23 0:32,2024-11-23 0:37,DOTUSDT USDT-Margin,6.873,6.796,48.98,-3.77146000 USDT,0.40170457 USDT,0.00000000 USDT,-4.17316457 USDT,-8.56%
2024-11-22 23:35,2024-11-23 0:33,SCRTUSDT USDT-Margin,0.5594,0.5436,385,-6.08300000 USDT,0.25479300 USDT,-0.06260428 USDT,-6.27518872 USDT,-11.62%
2024-11-22 23:22,2024-11-23 0:31,JOEUSDT USDT-Margin,0.4472,0.4506,746,2.53640000 USDT,0.40185528 USDT,0.03367444 USDT,2.10087028 USDT,4.33%
2024-11-22 23:45,2024-11-23 0:31,FTMUSDT USDT-Margin,0.7599,0.7661,374,2.31880000 USDT,0.20033310 USDT,0.02843148 USDT,2.09003542 USDT,7.26%
2024-11-22 17:25,2024-11-22 23:15,DOGEUSDT USDT-Margin,0.41291,0.41195,808,-0.77568000 USDT,0.39989213 USDT,0.00000000 USDT,-1.17557213 USDT,-4.18%
2024-11-22 18:00,2024-11-22 18:45,SCRTUSDT USDT-Margin,0.6071,0.574,359,-11.88290000 USDT,0.14543449 USDT,0.00000000 USDT,-12.02833449 USDT,-27.41%
2024-11-22 16:03,2024-11-22 18:45,JOEUSDT USDT-Margin,0.412,0.4111,646,-0.58140000 USDT,0.31903356 USDT,0.00000000 USDT,-0.90043356 USDT,-2.35%
2024-11-22 16:15,2024-11-22 17:59,FTMUSDT USDT-Margin,0.7092,0.7067,381,-0.95250000 USDT,0.32367474 USDT,0.00000000 USDT,-1.27617474 USDT,-2.81%
2024-11-22 16:19,2024-11-22 17:24,SCRTUSDT USDT-Margin,0.6076,0.5882,285,-5.52900000 USDT,0.11789880 USDT,0.00000000 USDT,-5.64689880 USDT,-16.08%
2024-11-22 14:54,2024-11-22 16:02,HBARUSDT USDT-Margin,0.13188,0.13087,2591,-2.61691000 USDT,0.40847115 USDT,0.03386696 USDT,-3.05924811 USDT,-7.07%
2024-11-22 13:04,2024-11-22 14:53,DOGEUSDT USDT-Margin,0.41025,0.39747,613,-7.83414000 USDT,0.29707942 USDT,0.00000000 USDT,-8.13121942 USDT,-15.96%
2024-11-22 7:53,2024-11-22 13:09,ALGOUSDT USDT-Margin,0.2361,0.2366,1320.9,0.66045000 USDT,0.37463366 USDT,0.03100152 USDT,0.25481482 USDT,0.56%
2024-11-22 7:53,2024-11-22 13:04,CRVUSDT USDT-Margin,0.424,0.422,745.6,-1.49120000 USDT,0.37846656 USDT,0.03146432 USDT,-1.90113088 USDT,-3.54%
2024-11-22 3:15,2024-11-22 7:52,JUPUSDT USDT-Margin,1.16298452,1.13019979,478,-15.67110000 USDT,0.65768526 USDT,0.00000000 USDT,-16.32878526 USDT,-14.50%
2024-11-22 2:02,2024-11-22 3:15,CRVUSDT USDT-Margin,0.411,0.41,887.9,-0.88790000 USDT,0.43737954 USDT,0.00000000 USDT,-1.32527954 USDT,-2.11%
2024-11-22 0:02,2024-11-22 3:15,XLMUSDT USDT-Margin,0.27357,0.27924,1107,6.27669000 USDT,0.36717640 USDT,0.00000000 USDT,5.90951360 USDT,12.27%
2024-11-21 16:22,2024-11-22 2:01,1000 BONKUSDT USDT-Margin,0.05078834,0.051274,9.17E+03,4.45352200 USDT,0.56154698 USDT,0.24825838 USDT,3.64371664 USDT,6.23%
2024-11-21 22:30,2024-11-22 0:02,MOODENGUSDT USDT-Margin,0.44299794,0.44326,683,0.17899000 USDT,0.36318850 USDT,0.03043858 USDT,-0.21463708 USDT,-0.70%
2024-11-22 0:01,2024-11-22 0:02,HBARUSDT USDT-Margin,0.12691479,0.12602525,1473,-1.31028000 USDT,0.22354841 USDT,0.00000000 USDT,-1.53382841 USDT,-8.13%
2024-11-21 15:23,2024-11-22 0:01,GRASSUSDT USDT-Margin,2.5180297,2.389,101,-13.03200000 USDT,0.29736600 USDT,0.04911731 USDT,-13.37848331 USDT,-52.98%
2024-11-21 19:14,2024-11-21 22:29,HBARUSDT USDT-Margin,0.12702955,0.12565904,2661,-3.64692000 USDT,0.40344260 USDT,0.00000000 USDT,-4.05036260 USDT,-11.63%
2024-11-21 18:39,2024-11-21 19:14,XLMUSDT USDT-Margin,0.25387623,0.25206,9.50E+02,-1.72542000 USDT,0.28838365 USDT,0.00000000 USDT,-2.01380365 USDT,-5.36%
2024-11-21 17:01,2024-11-21 18:27,SLERFUSDT USDT-Margin,0.3962,0.399,604,1.69120000 USDT,0.28818048 USDT,0.00000000 USDT,1.40301952 USDT,2.90%
2024-11-21 16:23,2024-11-21 17:00,TAOUSDT USDT-Margin,506.75,507.98,0.75,0.92250000 USDT,0.45662850 USDT,0.00000000 USDT,0.46587150 USDT,0.96%
2024-11-21 16:16,2024-11-21 16:20,TAOUSDT USDT-Margin,504.83,503.45,0.8,-1.10400000 USDT,0.48397440 USDT,0.00000000 USDT,-1.58797440 USDT,-1.56%
2024-11-21 14:51,2024-11-21 15:00,CRVUSDT USDT-Margin,0.413,0.409,609.6,-2.43840000 USDT,0.30065472 USDT,0.00000000 USDT,-2.73905472 USDT,-5.36%
2024-11-21 14:27,2024-11-21 15:00,GRASSUSDT USDT-Margin,2.5065,2.52814912,114,2.46800000 USDT,0.34437000 USDT,0.00000000 USDT,2.12363000 USDT,2.94%
2024-11-20 14:15,2024-11-20 15:52,MOODENGUSDT USDT-Margin,0.47561,0.44215,1273,-42.59458000 USDT,0.70098509 USDT,0.00000000 USDT,-43.29556509 USDT,-100.82%
2024-11-20 14:13,2024-11-20 14:14,NEARUSDT USDT-Margin,5.831,5.828,106,-0.31800000 USDT,0.43246940 USDT,0.00000000 USDT,-0.75046940 USDT,-1.80%
2024-11-20 12:21,2024-11-20 14:12,XRPUSDT USDT-Margin,1.1436,1.1366,387.55,-2.71285000 USDT,0.53021491 USDT,0.00000000 USDT,-3.24306491 USDT,-7.21%
2024-11-20 0:02,2024-11-20 12:21,AKTUSDT USDT-Margin,4.385,3.88856738,141,-69.99700000 USDT,0.69994380 USDT,0.05562450 USDT,-70.75256830 USDT,-65.67%
2024-11-19 19:55,2024-11-19 21:10,GOATUSDT USDT-Margin,1.1861,1.0876,314,-30.92900000 USDT,0.42836508 USDT,0.00000000 USDT,-31.35736508 USDT,-41.42%
2024-11-19 6:22,2024-11-19 21:10,CRVUSDT USDT-Margin,0.40803888,0.41568982,1046.8,8.00900000 USDT,0.51736752 USDT,0.07591967 USDT,7.41571281 USDT,8.63%
2024-11-19 5:59,2024-11-19 19:55,MOODENGUSDT USDT-Margin,0.58554328,0.57296891,1639,-20.60940000 USDT,1.13928089 USDT,0.06352997 USDT,-21.81221086 USDT,-11.00%
2024-11-19 16:15,2024-11-19 19:55,AKTUSDT USDT-Margin,4.294,4.06560714,56,-12.79000000 USDT,0.28088280 USDT,0.00000000 USDT,-13.07088280 USDT,-42.20%
2024-11-19 15:59,2024-11-19 16:15,ALGOUSDT USDT-Margin,0.231,0.2261,1102.6,-5.40274000 USDT,0.30239908 USDT,0.02542596 USDT,-5.73056504 USDT,-15.45%
2024-11-19 14:53,2024-11-19 15:07,WIFUSDT USDT-Margin,3.4706,3.4341,71,-2.59150000 USDT,0.29414022 USDT,0.00000000 USDT,-2.88564022 USDT,-6.98%
2024-11-19 14:19,2024-11-19 14:35,AKTUSDT USDT-Margin,4.271,4.22663235,68,-3.01700000 USDT,0.34670340 USDT,0.00000000 USDT,-3.36370340 USDT,-8.87%
2024-11-18 2:03,2024-11-19 14:18,HBARUSDT USDT-Margin,0.09968,0.14418347,2405,107.03085000 USDT,0.23202979 USDT,-0.02513916 USDT,106.82395937 USDT,1098.18%
2024-11-19 6:00,2024-11-19 6:03,DOGEUSDT USDT-Margin,0.38917,0.38707,541,-1.13610000 USDT,0.25196750 USDT,0.00000000 USDT,-1.38806750 USDT,-3.28%
2024-11-19 5:52,2024-11-19 5:58,GOATUSDT USDT-Margin,1.0802193,1.0711,342,-3.11880000 USDT,0.44145072 USDT,0.00000000 USDT,-3.56025072 USDT,-4.80%
2024-11-18 20:38,2024-11-19 4:57,XLMUSDT USDT-Margin,0.23238,0.22706,1121,-5.96372000 USDT,0.30901934 USDT,0.02598926 USDT,-6.29872860 USDT,-15.50%
2024-11-18 20:27,2024-11-19 4:57,GOATUSDT USDT-Margin,1.0609,1.0634,397,0.99250000 USDT,0.29541961 USDT,0.28870268 USDT,0.40837771 USDT,0.96%
2024-11-18 15:50,2024-11-19 0:22,XTZUSDT USDT-Margin,1.009,1.13,272.5,32.97250000 USDT,0.34972650 USDT,-1.02354199 USDT,33.64631549 USDT,562.90%
2024-11-18 16:28,2024-11-18 20:27,ALGOUSDT USDT-Margin,0.2276,0.2141,786.6,-10.61910000 USDT,0.20846473 USDT,0.00000000 USDT,-10.82756473 USDT,-41.29%
2024-11-18 14:24,2024-11-18 16:26,CRVUSDT USDT-Margin,0.381,0.382,710.2,0.71020000 USDT,0.32512956 USDT,0.02776882 USDT,0.35730162 USDT,1.32%
2024-11-18 15:27,2024-11-18 15:50,ALGOUSDT USDT-Margin,0.2134,0.2144,1229.9,1.22990000 USDT,0.28536659 USDT,0.00000000 USDT,0.94453341 USDT,3.56%
2024-11-18 14:24,2024-11-18 15:27,DEGENUSDT USDT-Margin,0.02344,0.02344,10201,0.00000000 USDT,0.28693373 USDT,0.00000000 USDT,-0.28693373 USDT,-0.94%
2024-11-18 4:40,2024-11-18 14:22,PNUTUSDT USDT-Margin,1.76977906,1.62286,138,-20.27483000 USDT,0.28091051 USDT,0.12829219 USDT,-20.68403270 USDT,-49.71%
2024-11-18 4:19,2024-11-18 4:40,PNUTUSDT USDT-Margin,1.78116,1.75817,144,-3.31056000 USDT,0.30579811 USDT,0.00000000 USDT,-3.61635811 USDT,-8.31%
2024-11-18 3:52,2024-11-18 4:18,TURBOUSDT USDT-Margin,0.009092,0.00908098,33613,-0.37050600 USDT,0.36650897 USDT,0.00000000 USDT,-0.73701497 USDT,-1.67%
2024-11-18 1:46,2024-11-18 3:52,XLMUSDT USDT-Margin,0.21794,0.21374,1543,-6.48060000 USDT,0.39964934 USDT,0.00000000 USDT,-6.88024934 USDT,-13.24%
2024-11-18 1:46,2024-11-18 2:02,XRPUSDT USDT-Margin,1.11599708,1.1171,267.91,0.29548200 USDT,0.35896142 USDT,0.00000000 USDT,-0.06347942 USDT,-0.13%
2024-11-17 20:25,2024-11-18 1:46,NEIROUSDT USDT-Margin,0.0021644,0.0021942,214177,6.38247460 USDT,0.56010712 USDT,0.04904225 USDT,5.77332523 USDT,9.92%
2024-11-18 1:28,2024-11-18 1:46,1000 BONKUSDT USDT-Margin,0.052891,0.05267681,5445,-1.16624700 USDT,0.34489005 USDT,0.00000000 USDT,-1.51113705 USDT,-4.12%
2024-11-17 20:08,2024-11-17 20:25,MYROUSDT USDT-Margin,0.15263412,0.14898,2833,-10.35213000 USDT,0.51268369 USDT,0.00000000 USDT,-10.86481369 USDT,-17.33%
2024-11-17 15:43,2024-11-17 20:25,POPCATUSDT USDT-Margin,2.07382674,1.9136262,187,-29.95750000 USDT,0.44739222 USDT,0.22192168 USDT,-30.62681390 USDT,-38.58%
2024-11-17 19:32,2024-11-17 20:07,PNUTUSDT USDT-Margin,1.64809,1.63846,212,-2.04156000 USDT,0.24335162 USDT,0.00000000 USDT,-2.28491162 USDT,-3.87%
2024-11-17 7:41,2024-11-17 19:31,MYROUSDT USDT-Margin,0.14712765,0.14508507,2458,-5.02065000 USDT,0.43095532 USDT,0.31071091 USDT,-5.76231623 USDT,-15.57%
2024-11-17 15:39,2024-11-17 19:31,TOKENUSDT USDT-Margin,0.06069,0.05842,3503,-7.95181000 USDT,0.25034540 USDT,0.06847063 USDT,-8.27062603 USDT,-23.04%
2024-11-17 15:39,2024-11-17 15:43,NEIROUSDT USDT-Margin,0.0021263,0.0021164,114638,-1.13491620 USDT,0.16994740 USDT,0.00000000 USDT,-1.30486360 USDT,-3.70%
2024-11-17 7:42,2024-11-17 15:43,PNUTUSDT USDT-Margin,1.61714,1.56595,146,-7.47374000 USDT,0.27883868 USDT,0.02514064 USDT,-7.77771932 USDT,-14.36%
2024-11-17 7:07,2024-11-17 14:41,MOVRUSDT USDT-Margin,12.001,11.773,19,-4.33200000 USDT,0.27102360 USDT,0.02290260 USDT,-4.62592620 USDT,-16.16%
2024-11-17 7:02,2024-11-17 14:41,TOKENUSDT USDT-Margin,0.06027411,0.05925,5268,-5.39502000 USDT,0.37779181 USDT,0.10587498 USDT,-5.87868679 USDT,-11.07%
2024-11-17 6:47,2024-11-17 14:41,1000 FLOKIUSDT USDT-Margin,0.26257,0.26156,1214,-1.22614000 USDT,0.38177629 USDT,0.03306450 USDT,-1.64098079 USDT,-3.59%
2024-11-17 6:47,2024-11-17 7:01,ENAUSDT USDT-Margin,0.603,0.599,5.10E+02,-2.04000000 USDT,0.36781200 USDT,0.00000000 USDT,-2.40781200 USDT,-3.84%
2024-11-17 1:21,2024-11-17 2:04,1000 FLOKIUSDT USDT-Margin,0.24978352,0.24097,1963,-17.30094000 USDT,0.57800950 USDT,0.00000000 USDT,-17.87894950 USDT,-18.16%
2024-11-17 0:39,2024-11-17 2:04,KSMUSDT USDT-Margin,22.33,22.00288235,51,-16.68300000 USDT,1.35658620 USDT,0.00000000 USDT,-18.03958620 USDT,-9.47%
2024-11-17 1:22,2024-11-17 2:04,NEIROUSDT USDT-Margin,0.0021076,0.0020001,231237,-24.85797750 USDT,0.56991133 USDT,0.00000000 USDT,-25.42788883 USDT,-45.78%
2024-11-17 1:14,2024-11-17 2:04,1000 BONKUSDT USDT-Margin,0.04969606,0.04560687,12545,-51.29887500 USDT,0.71734521 USDT,0.00000000 USDT,-52.01622021 USDT,-32.81%
2024-11-17 1:26,2024-11-17 2:04,GOATUSDT USDT-Margin,1.2385,1.19622458,354,-14.96550000 USDT,0.51713550 USDT,0.00000000 USDT,-15.48263550 USDT,-35.09%
2024-11-17 1:24,2024-11-17 1:26,MOVRUSDT USDT-Margin,11.585,11.557,2.00E+01,-0.56000000 USDT,0.27770400 USDT,0.00000000 USDT,-0.83770400 USDT,-1.79%
2024-11-17 0:53,2024-11-17 1:21,MOVRUSDT USDT-Margin,11.58266667,11.57602222,45,-0.29900000 USDT,0.62528460 USDT,0.00000000 USDT,-0.92428460 USDT,-0.87%
2024-11-17 0:38,2024-11-17 1:13,DOTUSDT USDT-Margin,5.96340666,5.95979667,192.05,-0.69330000 USDT,1.37391072 USDT,0.00000000 USDT,-2.06721072 USDT,-1.25%
2024-11-16 22:59,2024-11-17 0:38,1000 FLOKIUSDT USDT-Margin,0.24808322,0.24651554,3252,-5.09812000 USDT,0.96506110 USDT,0.03493635 USDT,-6.09811745 USDT,-3.75%
2024-11-17 0:32,2024-11-17 0:38,INJUSDT USDT-Margin,26.02717518,25.92324818,13.7,-1.42380000 USDT,0.42703248 USDT,0.00000000 USDT,-1.85083248 USDT,-4.11%
2024-11-16 22:59,2024-11-17 0:38,TOKENUSDT USDT-Margin,0.06019118,0.05932618,7512,-6.49789000 USDT,0.53868863 USDT,0.12444867 USDT,-7.16102730 USDT,-7.84%
2024-11-17 0:15,2024-11-17 0:38,1000 PEPEUSDT USDT-Margin,0.0213663,0.02132527,61369,-2.51838270 USDT,1.57196349 USDT,0.00000000 USDT,-4.09034619 USDT,-2.47%
2024-11-17 0:16,2024-11-17 0:38,NEIROUSDT USDT-Margin,0.0020482,0.0020621,1.55E+05,2.15172000 USDT,0.38176466 USDT,0.00000000 USDT,1.76995534 USDT,4.92%
2024-11-16 22:43,2024-11-17 0:38,GALAUSDT USDT-Margin,0.03025,0.03031,10111,0.60666000 USDT,0.36739330 USDT,0.03110144 USDT,0.20816526 USDT,0.33%
2024-11-17 0:12,2024-11-17 0:32,GOATUSDT USDT-Margin,1.2351,1.22551967,722,-6.91700000 USDT,1.06594044 USDT,0.00000000 USDT,-7.98294044 USDT,-8.73%
2024-11-16 22:41,2024-11-17 0:15,AXSUSDT USDT-Margin,6.1317037,6.05344444,108,-8.45200000 USDT,0.61049360 USDT,0.02991450 USDT,-9.09240810 USDT,-10.81%
2024-11-16 22:43,2024-11-17 0:14,SANDUSDT USDT-Margin,0.3773,0.3817,816,3.59040000 USDT,0.37160640 USDT,0.03218304 USDT,3.18661056 USDT,5.11%
2024-11-16 20:41,2024-11-17 0:14,XLMUSDT USDT-Margin,0.20929,0.21741307,3027,24.58852000 USDT,0.77497811 USDT,0.05546945 USDT,23.75807244 USDT,24.29%
2024-11-16 23:35,2024-11-17 0:11,INJUSDT USDT-Margin,25.88118797,25.966,13.3,1.12800000 USDT,0.41374056 USDT,0.03441907 USDT,0.67984037 USDT,1.56%
2024-11-16 22:43,2024-11-17 0:11,MANAUSDT USDT-Margin,0.4299,0.4249,587,-2.93500000 USDT,0.30106056 USDT,0.02557559 USDT,-3.26163615 USDT,-6.41%
2024-11-16 22:43,2024-11-16 22:50,ATOMUSDT USDT-Margin,6.042,6.03,84.31,-1.01172000 USDT,0.35597368 USDT,0.00000000 USDT,-1.36769368 USDT,-1.33%
2024-11-16 22:01,2024-11-16 22:50,1000 FLOKIUSDT USDT-Margin,0.24616479,0.24424,1866,-3.59166000 USDT,0.45595595 USDT,0.00000000 USDT,-4.04761595 USDT,-4.37%
2024-11-16 22:01,2024-11-16 22:42,1000 BONKUSDT USDT-Margin,0.04604537,0.047016,6966,6.76138000 USDT,0.38895932 USDT,0.00000000 USDT,6.37242068 USDT,7.77%
2024-11-16 20:42,2024-11-16 22:41,XRPUSDT USDT-Margin,1.1641,1.1411,554.25,-12.74775000 USDT,0.76659426 USDT,0.00000000 USDT,-13.51434426 USDT,-6.65%
2024-11-16 22:26,2024-11-16 22:41,NEIROUSDT USDT-Margin,0.002055,0.00203676,181897,-3.31768950 USDT,0.44656739 USDT,0.00000000 USDT,-3.76425689 USDT,-8.96%
